meta_review	first_author_meta	year_meta	Link_MA	amstar	amstar_rank	intervention_type	intervention_general	intervention_precise	intervention_comment	intervention_label	duration_month	dose	dose_unit	setting	sett_home	sett_clin	sett_class	intervention_imp	parent_imp	prof_imp	tech_imp	outcome_general	outcome_precise	outcome_type	outcome_measure	outcome_test	outcome_observation	outcome_report	link_cct	author	year	design	measure	n_cases	n_controls	multiple_es	reverse_es	value	se	ci_lo	ci_up	mean_cases	sd_cases	mean_controls	sd_controls	mean_change_cases	sd_change_cases	mean_change_controls	sd_change_controls	n_cases_exp	n_exp	n_cases_nexp	n_nexp	n_controls_exp	n_controls_nexp	rob	design_num	low_RoB_num	random_num	attrition_num	reporting_num	blinding_num	RoB_SeqGen	RoB_Conceal	RoB_BlindPers	RoB_BlindOut	RoB_Attrition	RoB_Reporting	type_comp	active_controls	perc_female	mean_age	mean_IQ	available_age	available_IQ	available_control	available_rob	country	continent	diagnostic_criteria	AMS_1_PICO	AMS_2_protocol	AMS_3_selection	AMS_4_search	AMS_5_screening_duplicate	AMS_6_extraction_duplicate	AMS_7_excluded	AMS_8_description	AMS_9_RoB	AMS_10_funding_primary	AMS_11_stat	AMS_12_MA_RoB	AMS_13_interpreting_RoB	AMS_14_heterogeneity	AMS_15_publication_bias	AMS_16_CoI	n_tot	id_row	paper	trial_id	Duration_cct	IQ_cct	Age_cct	min_age_meta	max_age_meta	min_IQ_meta	max_IQ_meta	n_cct_intervention	n_outcome_intervention	outcome_intervention	n_meta_intervention	meta_intervention	URL_meta	min_age_intervention	max_age_intervention	min_IQ_intervention	max_IQ_intervention
Cheng (2017)	Cheng	2017	https://doi.org/10.2147/NDT.S147305	3.5	Low	Complementary	PUFA	n-3	Omega 3	Omega 3	5.52359033	0.2	g/day	Home	100	0	0			100		Tolerability	Discontinue due to side effect	Report		0	0	100	10.1097/MPG.0000000000000260	Voigt	2014	RCT	RR	24	24		reverse	0.869565217391304	0.10072203	0.713784990563093	1.05934374817867															high	100	0	100	0	0	100	low	low	low	low	high	high	placebo ()	0	17	6.15		1	0	1	1	USA	North America	DSM-IV	1	0	1	0.5	1.0	1	1.0	0.5	1.0	0	1	1	1	1	1	1	48	782	Cheng (2017)	Voigt_2014	2-6 months		6-12 yo	3.694595	6.15	Inf	-Inf	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.5	1.5	g/day	Home	100	0	0			100		ADHD symptoms	Hyperactivity	Report	Aberrant Behavior Checklist	0	0	100		Amminger	2007	RCT	G	7	5		reverse	0.27		-0.88	1.43															low	100	100	0	100	100	100	unclear	unclear	low	low	low	low	Placebo (coconut oil) ()	0	0	11		1	0	1	1	Austria	Europe	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	12	783	De Andrade (2021)	Amminger_2007	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	3	1.3	g/day	Home	100	0	0			100		ADHD symptoms	Hyperactivity	Report	Aberrant Behavior Checklist	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT	G	13	12		reverse	0.38		-0.41	1.18															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	11.11	5.5		1	0	1	1	USA	North America	DSM + CGI	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	25	784	De Andrade (2021)	Bent_2011	2-6 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.38089758	1.3	g/day	Home	100	0	0			100		ADHD symptoms	Hyperactivity	Report	Aberrant Behavior Checklist	0	0	100		Bent	2014	RCT	G	23	16		reverse	-0.18		-0.82	0.46															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	12.280701754386	6.5		1	0	1	1	USA	North America	Other	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	39	785	De Andrade (2021)	Bent_2014	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	12	0.7	g/day	Home	100	0	0			100		ADHD symptoms	Hyperactivity	Report	Aberrant Behavior Checklist	0	0	100	10.1016/j.jsbmb.2018.10.017	Mazahery	2018/2019	RCT	G	7	5		reverse	-0.45		-1.62	0.72															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	16.4383561643836	5.25		1	0	1	1	New Zealand	Oceania	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	12	786	De Andrade (2021)	Mazahery_2018/2019	7-12 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	4	1.44	g/day	Home	100	0	0			100		ADHD symptoms	Hyperactivity	Report	Aberrant Behavior Checklist	0	0	100	10.1097/JCP.0b013e3182485791	Yui	2012	RCT	G	7	6		reverse	-0.32		-1.42	0.78															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	7.69230769230769	14.6	100	1	1	1	1	Japan	Asia	DSM + ABC	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	13	787	De Andrade (2021)	Yui_2012	2-6 months	Average (80-119)	13-19 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.5	1.5	g/day	Home	100	0	0			100		Disruptive behaviors	Irritability	Report	Aberrant Behavior Checklist	0	0	100		Amminger	2007	RCT	G	7	5		reverse	0.37		-0.79	1.53															low	100	100	0	100	100	100	unclear	unclear	low	low	low	low	Placebo (coconut oil) ()	0	0	11		1	0	1	1	Austria	Europe	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	12	788	De Andrade (2021)	Amminger_2007	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	3	1.3	g/day	Home	100	0	0			100		Disruptive behaviors	Irritability	Report	Aberrant Behavior Checklist	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT	G	13	12		reverse	-0.06		-0.84	0.73															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	11.11	5.5		1	0	1	1	USA	North America	DSM + CGI	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	25	789	De Andrade (2021)	Bent_2011	2-6 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.38089758	1.3	g/day	Home	100	0	0			100		Disruptive behaviors	Irritability	Report	Aberrant Behavior Checklist	0	0	100		Bent	2014	RCT	G	29	28		reverse	-0.14		-0.66	0.38															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	12.280701754386	6.5		1	0	1	1	USA	North America	Other	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	57	790	De Andrade (2021)	Bent_2014	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	12	0.7	g/day	Home	100	0	0			100		Disruptive behaviors	Irritability	Report	Aberrant Behavior Checklist	0	0	100	10.1016/j.jsbmb.2018.10.017	Mazahery	2018/2019	RCT	G	23	16		reverse	-0.56		-1.21	0.09															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	16.4383561643836	5.25		1	0	1	1	New Zealand	Oceania	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	39	791	De Andrade (2021)	Mazahery_2018/2019	7-12 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	4	1.44	g/day	Home	100	0	0			100		Disruptive behaviors	Irritability	Report	Aberrant Behavior Checklist	0	0	100	10.1097/JCP.0b013e3182485791	Yui	2012	RCT	G	7	6		reverse	-0.03		-1.12	1.06															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	7.69230769230769	14.6	100	1	1	1	1	Japan	Asia	DSM + ABC	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	13	792	De Andrade (2021)	Yui_2012	2-6 months	Average (80-119)	13-19 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.5	1.5	g/day	Home	100	0	0			100		Restricted/repetitive behaviors	stereotypy	Report	Aberrant Behavior Checklist	0	0	100		Amminger	2007	RCT	G	7	5		reverse	0.27		-0.88	1.43															low	100	100	0	100	100	100	unclear	unclear	low	low	low	low	Placebo (coconut oil) ()	0	0	11		1	0	1	1	Austria	Europe	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	12	793	De Andrade (2021)	Amminger_2007	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	3	1.3	g/day	Home	100	0	0			100		Restricted/repetitive behaviors	stereotypy	Report	Aberrant Behavior Checklist	0	0	100	10.1007/s10803-010-1078-8	Bent	2011	RCT	G	13	12		reverse	0.38		-0.41	1.18															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	11.11	5.5		1	0	1	1	USA	North America	DSM + CGI	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	25	794	De Andrade (2021)	Bent_2011	2-6 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	1.38089758	1.3	g/day	Home	100	0	0			100		Restricted/repetitive behaviors	stereotypy	Report	Aberrant Behavior Checklist	0	0	100		Bent	2014	RCT	G	23	16	outcomes	reverse	-0.18		-0.82	0.46															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo (Orange-flavored pudding with an identical appearance and taste, but included safflower oil) ()	0	12.280701754386	6.5		1	0	1	1	USA	North America	Other	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	39	795	De Andrade (2021)	Bent_2014	< 2 months		6-12 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
De Andrade (2021)	De Andrade	2021	https://doi.org/10.1080/1028415X.2021.1913950	3.5	Low	Complementary	PUFA	n-3	w-3 and omega-6	w-3 and omega-6	12	0.7	g/day	Home	100	0	0			100		Restricted/repetitive behaviors	stereotypy	Report	Aberrant Behavior Checklist	0	0	100	10.1016/j.jsbmb.2018.10.017	Mazahery	2018/2019	RCT	G	7	5	outcomes	reverse	-0.45		-1.62	0.72															low	100	100	100	100	100	100	low	low	low	low	low	low	Placebo ()	0	16.4383561643836	5.25		1	0	1	1	New Zealand	Oceania	DSM	1	1	1	0.5	1.0	0	0.0	0.5	1.0	0	1	0	1	1	1	1	12	796	De Andrade (2021)	Mazahery_2018/2019	7-12 months		< 6 yo	5.25	14.6	100	100	12	11	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	10	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	3.447391	17	100	100
